"","cv","val","cv.p","val.p","model","KLD.pr","KLD.pr2","KLD.roc","KS.pr","KS.pr2","KS.roc","KSp.pr","KSp.pr2","KSp.roc","area.pr","area.roc","dist.pr.mean","dist.pr.max","dist.roc.mean","fileIdx"
"1345",4,1,0.75,0,1,0.089905937524005,0.0887235721975127,0.141042966520856,1,1,0.428571428571429,4.44089209850063e-16,4.44089209850063e-16,0.0116819523584489,0.0237757755496521,0.0112803930328031,0.24390603002212,0.265953654188948,-Inf,"62"
"13127",4,1,0.75,0,2,0.376710260126465,0.38444033353023,0.134563470153472,0.892857142857143,0.892857142857143,0.571428571428571,7.2482020385678e-12,7.2482020385678e-12,0.000146007555135053,0.0212242267049715,0.00977111435085466,0.246480815528488,0.311218568665377,-Inf,"62"
"13226",4,1,0.75,0,3,0.507585257556933,0.503476631571379,0.0988482165531572,0.892857142857143,0.892857142857143,0.25,7.2482020385678e-12,7.2482020385678e-12,0.350638214176465,0.0188717279103688,0.00903188789135205,0.239116172409549,0.296590909090909,-Inf,"62"
"1445",4,2,0.75,0.25,1,0.0892704194566389,0.0887233038543298,0.0659369843033771,0.928571428571428,0.928571428571428,0.321428571428571,4.02677891031544e-13,4.02677891031544e-13,0.111030866499989,0.0172476129236525,0.00960503354472111,0.15934750379523,0.176093514328808,-Inf,"62"
"14127",4,2,0.75,0.25,2,0.277102633513259,0.280963726802424,0.290303178792051,0.785714285714286,0.785714285714286,0.321428571428571,8.48993320090585e-09,8.48993320090585e-09,0.111030866499989,0.0160481255989102,0.00939820294035545,0.161211236453736,0.221358428805237,-Inf,"62"
"14226",4,2,0.75,0.25,3,0.0628331165223283,0.0609076115066156,0.0397211528859222,0.678571428571428,0.678571428571428,0.142857142857143,1.98098440518102e-06,1.98098440518102e-06,0.944085809781516,0.0152158725909023,0.0088100864725738,0.157970559690945,0.206730769230769,-Inf,"62"
"1545",4,3,0.75,0.5,1,0.083346872502412,0.0838723489521064,0.0208224585488647,0.535714285714286,0.535714285714286,0.178571428571429,0.000494179417379392,0.000494179417379392,0.773166661079054,0.0148068287166325,0.00956143173466997,0.0586426462545192,0.0770308123249299,-Inf,"62"
"15127",4,3,0.75,0.5,2,0.159886319234165,0.159566091344995,0.171689313445349,0.607142857142857,0.607142857142857,0.142857142857143,3.89353480356736e-05,3.89353480356736e-05,0.944085809781516,0.0144382587921822,0.00954025797394881,0.0641702253025913,0.122295726801359,-Inf,"62"
"15226",4,3,0.75,0.5,3,0.0414727542587759,0.0422479662543949,0.035811440526216,0.464285714285714,0.464285714285714,0.285714285714286,0.00424994298906101,0.00424994298906101,0.20527832022526,0.0145503538986746,0.0092162355229946,0.0583274297887773,0.107668067226891,-Inf,"62"
"1645",4,5,0.75,1,1,0.0890981398938312,0.0860816112437044,0.0236498965640956,0.75,0.714285714285714,0.142857142857143,6.06423797844258e-08,3.71434575985319e-07,0.944085809781516,0.0148247995474209,0.00962791627256381,-0.0712996795276264,0.0983537357534824,-Inf,"62"
"16127",4,5,0.75,1,2,0.480628036425115,0.486626089086966,0.297478222184191,0.571428571428571,0.571428571428571,0.178571428571429,0.000146007555135053,0.000146007555135053,0.763383067997456,0.0151941690852214,0.00929417150150732,-0.0665454783110658,0.12058693733451,-Inf,"62"
"16226",4,5,0.75,1,3,0.0573812609053,0.0556512406406499,0.0535580700465013,0.214285714285714,0.214285714285714,0.214285714285714,0.549366998032041,0.549366998032041,0.549366998032041,0.0154338015905835,0.00930411322655757,-0.0737623666131129,0.159223300970874,-Inf,"62"
"1745",5,1,1,0,1,0.0325921508509854,0.0342793441120517,0.00579719900045015,1,1,0.346153846153846,4.66293670342566e-15,4.66293670342566e-15,0.0885017774545102,0.0114851534130886,0.00911291575895013,0.3177517444177,0.32960988406533,-Inf,"62"
"17127",5,1,1,0,2,0.0476804022924053,0.0471753649074612,0.116510944343162,0.961538461538462,0.961538461538462,0.5,2.10276240864005e-13,2.10276240864005e-13,0.00256095917942067,0.0111609727391042,0.00907550033810146,0.312748380651856,0.359414926425236,-Inf,"62"
"17226",5,1,1,0,3,0.0512535760898702,0.0493002483483801,0.0588519046807699,0.961538461538462,0.961538461538462,0.192307692307692,2.10276240864005e-13,2.10276240864005e-13,0.722233560535225,0.0108425866423769,0.00878349706189763,0.31771530110496,0.389446302489781,-Inf,"62"
"1845",5,2,1,0.25,1,0.090805868148496,0.0891132003350932,0.801111437158606,1,1,0.230769230769231,4.66293670342566e-15,4.66293670342566e-15,0.500995247537397,0.0101358173211281,0.00924275184259223,0.229918950519466,0.240954095409541,-Inf,"62"
"18127",5,2,1,0.25,2,0.0565045210862346,0.0562849701111259,0.171934127314913,0.961538461538462,0.961538461538462,0.346153846153846,2.10276240864005e-13,2.10276240864005e-13,0.0885017774545102,0.010171639664851,0.00911206468645184,0.229178608302249,0.270759137769447,-Inf,"62"
"18226",5,2,1,0.25,3,0.156025641282783,0.150496854931259,0.131220707551737,0.692307692307692,0.692307692307692,0.153846153846154,3.03492650588488e-06,3.03492650588488e-06,0.918018425367236,0.0105525374353502,0.00882853986824152,0.233082232667339,0.300790513833992,-Inf,"62"
"1945",5,3,1,0.5,1,0.0167002254647102,0.0184720902110142,0.133637065367049,0.884615384615385,0.884615384615385,0.192307692307692,8.91282603276977e-11,8.91282603276977e-11,0.732737297483456,0.0110247635747884,0.00927824693555881,0.129534414747793,0.140095111873392,-Inf,"62"
"19127",5,3,1,0.5,2,0.0261601481996757,0.0249785274461529,0.139473604356658,0.884615384615385,0.884615384615385,0.230769230769231,8.91282603276977e-11,8.91282603276977e-11,0.500995247537397,0.0113098399708706,0.00922317180781528,0.131019427983426,0.169900154233298,-Inf,"62"
"19226",5,3,1,0.5,3,0.0948536986034162,0.0914507532825972,0.0698526382176776,0.576923076923077,0.576923076923077,0.230769230769231,0.000243603434140649,0.000243603434140649,0.492983120215651,0.0119084627009881,0.00919857694694936,0.126931191555112,0.199931530297843,-Inf,"62"
"2045",5,4,1,0.75,1,0.0256322344002562,0.0244298507381501,0.0674423650242936,0.615384615384615,0.615384615384615,0.230769230769231,6.38008994182648e-05,6.38008994182648e-05,0.500995247537397,0.0120181520055609,0.00985523046830563,0.0693535677564618,0.0831326375880831,-Inf,"62"
"20127",5,4,1,0.75,2,0.0147727620768547,0.014862115876446,0.0991258958703743,0.461538461538462,0.461538461538462,0.192307692307692,0.00713410056590602,0.00713410056590602,0.732737297483456,0.0123183821602541,0.00982005445582531,0.0691502120983052,0.112937679947989,-Inf,"62"
"20226",5,4,1,0.75,3,0.0224434498840833,0.0208803418762244,0.0827949073952346,0.230769230769231,0.230769230769231,0.269230769230769,0.500995247537397,0.500995247537397,0.302730296109154,0.0127700957151082,0.00977249210926651,0.067422609762984,0.142969056012534,-Inf,"62"
"1150",1,2,0,0.25,1,0.143053585391682,0.135133022016077,0.105825958327399,0.242424242424242,0.212121212121212,0.666666666666667,0.289923866082407,0.453494735227044,2.97553416128693e-07,0.00804601548054071,0.0322080818075033,-0.0666407661535987,0.133861386138614,-Inf,"63"
"256",1,2,0,0.25,2,0.0330818994520509,0.033428016518889,0.0274783278475779,0.151515151515152,0.151515151515152,0.393939393939394,0.851010941578351,0.851010941578351,0.0112643737430902,0.00928753174391786,0.0280210192745095,-0.0738087758767541,0.12035489263212,-Inf,"63"
"356",1,2,0,0.25,3,0.0631187089990888,0.0616899991200313,0.265195832247914,0.484848484848485,0.484848484848485,0.333333333333333,0.000696992309654698,0.000696992309654698,0.051122212570856,0.0136721250512187,0.0161856945476568,-0.0763245291086503,0.172684915550379,-Inf,"63"
"2128",1,3,0,0.5,1,0.114158306397815,0.109012150400587,0.08569137257474,0.424242424242424,0.424242424242424,0.727272727272727,0.00479335061830666,0.00479335061830666,1.02540340662927e-08,0.0179954992627299,0.0282151669147497,-0.145920841060917,0.204222831921746,-Inf,"63"
"2227",1,3,0,0.5,2,0.0989169276263376,0.0985492169484803,0.308115804777995,0.484848484848485,0.484848484848485,0.454545454545455,0.000696992309654698,0.000696992309654698,0.00218741534714306,0.0246415053402163,0.028306993729046,-0.157174324560375,0.21142236174837,-Inf,"63"
"2327",1,3,0,0.5,3,0.113543561409139,0.108535826968313,0.0447475068535201,0.848484848484849,0.848484848484849,0.424242424242424,2.47601938951902e-12,2.47601938951902e-12,0.00526725051174637,0.0363097888906136,0.020169686659725,-0.165827008248232,0.258598228243877,-Inf,"63"
"3128",1,4,0,0.75,1,0.15131149992746,0.148739638950921,0.0474944654408414,0.515151515151515,0.515151515151515,0.939393939393939,0.000236977385282611,0.000236977385282611,6.66133814775094e-16,0.0377283114494285,0.0365222728344728,-0.214807629530701,0.272684915550379,-Inf,"63"
"3227",1,4,0,0.75,2,0.372547505165368,0.343870443416365,0.225519022627123,0.666666666666667,0.666666666666667,0.727272727272727,2.97553416128693e-07,2.97553416128693e-07,1.02540340662927e-08,0.0423427138021583,0.0403990633425754,-0.22814294880937,0.28052805280528,-Inf,"63"
"3327",1,4,0,0.75,3,0.0757817377862638,0.0747902833299195,0.0585233879661166,0.96969696969697,0.96969696969697,0.424242424242424,1.11022302462516e-16,1.11022302462516e-16,0.00526725051174637,0.0532308359634629,0.0344403092266314,-0.229098380463044,0.305219410829972,-Inf,"63"
"446",1,5,0,1,1,0.152579702019266,0.157087861348288,0.0351759547802753,0.727272727272727,0.727272727272727,0.939393939393939,1.02540340662927e-08,1.02540340662927e-08,6.66133814775094e-16,0.0563219344686609,0.0425347619383291,-0.282626857324594,0.32172655467794,-Inf,"63"
"4128",1,5,0,1,2,0.0280941783913402,0.0288173074185445,0.255307889010852,0.848484848484849,0.848484848484849,0.606060606060606,2.47601938951902e-12,2.47601938951902e-12,5.66495926590527e-06,0.0634323278804326,0.0433684436265536,-0.296779445730147,0.363861386138614,-Inf,"63"
"4227",1,5,0,1,3,0.0312750877314231,0.0306653800111047,0.163385672525533,1,1,0.393939393939394,1.11022302462516e-16,1.11022302462516e-16,0.0119375646999563,0.0739715553256992,0.0415751792681144,-0.297407500891826,0.363861386138614,-Inf,"63"
"546",2,1,0.25,0,1,0.0699495041402974,0.0707080297481068,0.206679177082201,0.192307692307692,0.192307692307692,0.692307692307692,0.732737297483456,0.732737297483456,3.03492650588488e-06,0.0547132970259143,0.0190355915799695,0.0671308037871285,0.107248461599936,-Inf,"63"
"5128",2,1,0.25,0,2,0.0298993509268548,0.0282197090277065,0.0182455726118155,0.153846153846154,0.153846153846154,0.423076923076923,0.926019471726871,0.926019471726871,0.0180730536886957,0.0467563938810931,0.0161946102725259,0.089324696500009,0.156847545219638,-Inf,"63"
"5227",2,1,0.25,0,3,0.14803260000295,0.149361745517453,0.0511588502281041,0.5,0.5,0.307692307692308,0.00256095917942067,0.00256095917942067,0.172028889846792,0.0457166347423501,0.0146563674327544,0.0700677433510357,0.112403100775194,-Inf,"63"
"646",2,3,0.25,0.5,1,0.0195216719011029,0.0195703849856621,0.091552424415529,0.692307692307692,0.692307692307692,0.346153846153846,3.03492650588488e-06,3.03492650588488e-06,0.0885017774545102,0.0490282893557306,0.0182390429631162,-0.0811337775058831,0.117900790797987,-Inf,"63"
"6128",2,3,0.25,0.5,2,0.113042787767389,0.107456690192336,0.185529632706781,0.615384615384615,0.615384615384615,0.192307692307692,6.38008994182648e-05,6.38008994182648e-05,0.732737297483456,0.0531747542789595,0.0169112440622025,-0.0745758921257381,0.140403286034354,-Inf,"63"
"6227",2,3,0.25,0.5,3,0.105196687865762,0.102572727441288,0.0790120084461485,0.615384615384615,0.615384615384615,0.307692307692308,6.38008994182648e-05,6.38008994182648e-05,0.170501326835063,0.0618245758042126,0.015053607569188,-0.0909709446998436,0.177636796193497,-Inf,"63"
"746",2,4,0.25,0.75,1,0.080708151801888,0.0852563709429713,0.168535604602274,0.653846153846154,0.653846153846154,0.615384615384615,1.48374184700817e-05,1.48374184700817e-05,6.38008994182648e-05,0.0683432896982216,0.0193773303127472,-0.14960276819772,0.17239010989011,-Inf,"63"
"7128",2,4,0.25,0.75,2,0.154247404703297,0.151295284059312,0.0276267412029178,0.538461538461539,0.538461538461539,0.346153846153846,0.000832311733313329,0.000832311733313329,0.0885017774545102,0.0685345750026463,0.0186355564495857,-0.142692330739912,0.195868945868946,-Inf,"63"
"7227",2,4,0.25,0.75,3,0.101029498066025,0.0994561227025765,0.20618602360561,0.769230769230769,0.769230769230769,0.230769230769231,8.2104292808971e-08,8.2104292808971e-08,0.500995247537397,0.0762078710284034,0.0190528643260286,-0.154065331743285,0.214652014652015,-Inf,"63"
"846",2,5,0.25,1,1,0.00243958156480213,0.00256094998855695,0.130169727240817,0.884615384615385,0.884615384615385,0.730769230769231,8.91282603276977e-11,8.91282603276977e-11,5.39542490241018e-07,0.0826095336313273,0.0210281653680338,-0.21905470611883,0.24642614023145,-Inf,"63"
"8128",2,5,0.25,1,2,0.0693464156235103,0.0690461477079201,0.122116218299849,0.884615384615385,0.884615384615385,0.423076923076923,8.91282603276977e-11,8.91282603276977e-11,0.0180730536886957,0.0860449947829796,0.0205741895741495,-0.211242467212089,0.259182259182259,-Inf,"63"
"8227",2,5,0.25,1,3,0.0975359415048922,0.101548891872208,0.104922358758246,0.923076923076923,0.923076923076923,0.269230769230769,5.34827737652677e-12,5.34827737652677e-12,0.307123040073839,0.0911364599653157,0.0206592336498582,-0.22621321344241,0.293178519593614,-Inf,"63"
"946",3,1,0.5,0,1,0.0898564721341059,0.0873523548859065,0.0805176270621527,0.482758620689655,0.517241379310345,0.620689655172414,0.00197907090483529,0.000674683263012898,1.51455262249467e-05,0.0646664666350194,0.0159937536951337,0.148484348752502,0.191016333938294,-Inf,"63"
"9128",3,1,0.5,0,2,0.0193128720521052,0.0189052397531295,0.251665806671824,0.586206896551724,0.551724137931034,0.586206896551724,5.9319977714134e-05,0.000209901459603534,5.9319977714134e-05,0.0573196101506458,0.0143087120381527,0.158438757055994,0.201542649727768,-Inf,"63"
"9227",3,1,0.5,0,3,0.0571207285739888,0.0564572066629418,0.0610618044390428,0.724137931034483,0.724137931034483,0.310344827586207,1.27500603186448e-07,1.27500603186448e-07,0.122859576794328,0.0491907230893163,0.0139390644909463,0.163492451392169,0.248432601880878,-Inf,"63"
"1046",3,2,0.5,0.25,1,0.0807480652853895,0.0781416004865902,0.0140300439584966,0.655172413793103,0.655172413793103,0.172413793103448,3.47084975971246e-06,3.47084975971246e-06,0.79122779675525,0.0469154075471226,0.0134750761612492,0.081424506548314,0.116581777023203,-Inf,"63"
"10128",3,2,0.5,0.25,2,0.0081448839167562,0.00805083508088976,0.0205476960768378,0.413793103448276,0.413793103448276,0.137931034482759,0.0131404484236615,0.0131404484236615,0.951436959555977,0.043561162618415,0.0130859174989623,0.0732765874254976,0.127108092812677,-Inf,"63"
"10227",3,2,0.5,0.25,3,0.158717491925968,0.16011431341392,0.230962285181207,0.448275862068966,0.448275862068966,0.241379310344828,0.00531875305470209,0.00531875305470209,0.371964475605593,0.0399174925656359,0.0133636269638212,0.0869994103776293,0.173998044965787,-Inf,"63"
"1151",3,4,0.5,0.75,1,0.109492053702119,0.104950028680546,0.0215553922556325,0.172413793103448,0.172413793103448,0.551724137931034,0.79122779675525,0.79122779675525,0.000209901459603534,0.0396047744123646,0.0145044227745703,-0.06707802486418,0.0918091809180918,-Inf,"63"
"11129",3,4,0.5,0.75,2,0.0432506973535646,0.0417964683775119,0.0114787901367886,0.310344827586207,0.310344827586207,0.448275862068966,0.122859576794328,0.122859576794328,0.00531875305470209,0.0392183334934235,0.0147180940472212,-0.0725257970865351,0.132864899393165,-Inf,"63"
"11228",3,4,0.5,0.75,3,0.132030537283716,0.130066227746719,0.101989370005541,0.413793103448276,0.413793103448276,0.241379310344828,0.0131404484236615,0.0131404484236615,0.371964475605593,0.0389922031603952,0.014830863238474,-0.0645566226175991,0.129129755080771,-Inf,"63"
"1247",3,5,0.5,1,1,0.107773351436407,0.1024193636666,0.0456382381433111,0.517241379310345,0.482758620689655,0.620689655172414,0.000674683263012898,0.00197907090483529,1.51455262249467e-05,0.0406184715621844,0.016197842747285,-0.135431670215818,0.154474670768048,-Inf,"63"
"12128",3,5,0.5,1,2,0.0238731857845862,0.0241172748749752,0.0359518901350002,0.655172413793103,0.655172413793103,0.344827586206897,3.47084975971246e-06,3.47084975971246e-06,0.0635987895707569,0.0415781847891632,0.016259266892696,-0.141040735373479,0.205445544554455,-Inf,"63"
"12227",3,5,0.5,1,3,0.198673238288376,0.198899666043513,0.127187173144561,0.551724137931034,0.551724137931034,0.275862068965517,0.000209901459603534,0.000209901459603534,0.222134834472655,0.0424796556710057,0.0161445665888777,-0.133784210948152,0.210764693490626,-Inf,"63"
"1346",4,1,0.75,0,1,0.075179109721134,0.0735388382596479,0.119807849139001,0.896551724137931,0.896551724137931,0.620689655172414,2.05213623871714e-12,2.05213623871714e-12,1.51455262249467e-05,0.0331975926625289,0.0160472767234865,0.225059081771009,0.261553501599716,-Inf,"63"
"13128",4,1,0.75,0,2,0.0494953471795625,0.0477949141848623,0.107668807698084,0.896551724137931,0.896551724137931,0.724137931034483,2.05213623871714e-12,2.05213623871714e-12,1.27500603186448e-07,0.028512972130671,0.0152287981655858,0.226716997211952,0.285753176043557,-Inf,"63"
"13227",4,1,0.75,0,3,0.041184051850354,0.0419089549183926,0.309100664083637,0.96551724137931,0.96551724137931,0.413793103448276,3.77475828372553e-15,3.77475828372553e-15,0.0131404484236615,0.0244593579509213,0.0149005491659004,0.231224039052476,0.347701149425287,-Inf,"63"
"1446",4,2,0.75,0.25,1,0.445388342809079,0.428393576814986,2.53148495348474,0.793103448275862,0.793103448275862,0.448275862068966,2.69232014460385e-09,2.69232014460385e-09,0.00531875305470209,0.0230998751327526,0.014552848390656,0.150303704517387,0.187118944684625,-Inf,"63"
"14128",4,2,0.75,0.25,2,0.367864501526394,0.36036777006211,0.0411532443286601,0.689655172413793,0.689655172413793,0.379310344827586,7.08336685528721e-07,7.08336685528721e-07,0.029931002103603,0.0214517907115489,0.0140744816945162,0.152751275915513,0.211318619128466,-Inf,"63"
"14227",4,2,0.75,0.25,3,0.0640528202795113,0.0658799790321339,0.0658571636352377,0.724137931034483,0.724137931034483,0.275862068965517,1.27500603186448e-07,1.27500603186448e-07,0.222134834472655,0.0197872299990088,0.0143173375399056,0.154950529108999,0.273266592510197,-Inf,"63"
"1546",4,3,0.75,0.5,1,0.0181263319536015,0.0201632006441301,0.0279496254198513,0.379310344827586,0.379310344827586,0.275862068965517,0.029931002103603,0.029931002103603,0.222134834472655,0.019508868756016,0.0142885988653558,0.0692105114448042,0.10493008063693,-Inf,"63"
"15128",4,3,0.75,0.5,2,0.381575143049397,0.383116030693106,0.0770476921545028,0.172413793103448,0.172413793103448,0.413793103448276,0.79122779675525,0.79122779675525,0.0131404484236615,0.0188521209109794,0.0139726462438547,0.0740824597356435,0.129129755080771,-Inf,"63"
"15227",4,3,0.75,0.5,3,0.0783458131635733,0.080412650525606,0.0234627584897601,0.448275862068966,0.448275862068966,0.206896551724138,0.00531875305470209,0.00531875305470209,0.57217743929098,0.0181664619817745,0.0130820305961294,0.0721999879995178,0.191077728462501,-Inf,"63"
"1646",4,5,0.75,1,1,0.159219733673047,0.161488587295041,0.0767377575135478,0.655172413793103,0.655172413793103,0.103448275862069,3.47084975971246e-06,3.47084975971246e-06,0.998478292500896,0.0188250000749215,0.0133692500421234,-0.0679538670367354,0.0995246583481878,-Inf,"63"
"16128",4,5,0.75,1,2,0.130328679669579,0.129349891067692,0.0670257839712569,0.551724137931034,0.586206896551724,0.206896551724138,0.000209901459603534,5.9319977714134e-05,0.57217743929098,0.0191701314658064,0.0133389471704168,-0.0666201810504572,0.109625668449198,-Inf,"63"
"16227",4,5,0.75,1,3,0.0558658190915321,0.0561885553230513,0.0972166568194827,0.482758620689655,0.482758620689655,0.206896551724138,0.00197907090483529,0.00197907090483529,0.57217743929098,0.0194939216315763,0.0135935317753825,-0.0686098544756836,0.148310387984981,-Inf,"63"
"1746",5,1,1,0,1,0.395509755802471,0.404002447166811,0.32696535857366,1,1,0.8,0,0,8.46641645679824e-10,0.0188739661646949,0.0144196160712231,0.299710023835615,0.32395281879818,-Inf,"63"
"17128",5,1,1,0,2,0.300492403033417,0.29965723305912,0.199553637259745,0.933333333333333,0.933333333333333,0.633333333333333,2.99760216648792e-14,2.99760216648792e-14,5.79548197388036e-06,0.0167407445214801,0.0126676854404271,0.292632338300279,0.341779279279279,-Inf,"63"
"17227",5,1,1,0,3,0.00460078330359638,0.00407424486554164,0.242114930919334,1,1,0.4,0,0,0.0156433904967548,0.0152770649091399,0.0129104414655124,0.2966851043612,0.365300784655623,-Inf,"63"
"1846",5,2,1,0.25,1,0.0716808579901099,0.0789493108243903,0.272463912834717,1,1,0.5,0,0,0.000899577684017938,0.0140507925237727,0.0132983176258863,0.22146312071508,0.250666048882196,-Inf,"63"
"18128",5,2,1,0.25,2,0.045467841931316,0.0464637623219773,0.0637196798004196,0.833333333333333,0.8,0.333333333333333,9.23608967084988e-11,8.46641645679824e-10,0.0708879878711444,0.0132868564626063,0.0126015028923489,0.2146388229655,0.268492509363296,-Inf,"63"
"18227",5,2,1,0.25,3,0.0423399708998208,0.0437247109926895,0.0967282450933163,0.9,0.9,0.266666666666667,5.78870285039557e-13,5.78870285039557e-13,0.239073002480186,0.0130374514583157,0.0126779087540378,0.219715161609881,0.29201401473964,-Inf,"63"
"1946",5,3,1,0.5,1,0.0579102124268035,0.056558974828813,0.174673687571567,1,1,0.466666666666667,0,0,0.00290830117814456,0.0125674035865237,0.0131976736494335,0.138388546871095,0.165885660731022,-Inf,"63"
"19128",5,3,1,0.5,2,0.032712723977794,0.0352920811179184,0.0297781640386159,0.666666666666667,0.666666666666667,0.333333333333333,1.27500603441799e-06,1.27500603441799e-06,0.0708879878711444,0.0125021003939745,0.0128737801637362,0.13132658611473,0.183712121212121,-Inf,"63"
"19227",5,3,1,0.5,3,0.149171821446705,0.14508473521862,0.17846055339094,0.766666666666667,0.766666666666667,0.233333333333333,6.53123555238722e-09,6.53123555238722e-09,0.392945013979718,0.0129303607003628,0.0128969428531378,0.136503222419302,0.207233626588465,-Inf,"63"
"2046",5,4,1,0.75,1,0.0119121008370327,0.0116528754216833,0.199246176064828,0.5,0.5,0.233333333333333,0.000899577684017938,0.000899577684017938,0.392945013979718,0.0127333816122181,0.0131224232956672,0.0692676155725989,0.0951785900239509,-Inf,"63"
"20128",5,4,1,0.75,2,0.0201901867558021,0.0206826815151726,0.00364047887876325,0.566666666666667,0.566666666666667,0.166666666666667,8.73780359132992e-05,8.73780359132992e-05,0.807963154090164,0.0128662813891372,0.0130140431671363,0.0652964443374932,0.11300505050505,-Inf,"63"
"20227",5,4,1,0.75,3,0.0513394558231698,0.0523275602858434,0.0412977467210933,0.266666666666667,0.266666666666667,0.2,0.239073002480186,0.239073002480186,0.594070629775938,0.0132636310636526,0.0127889658541546,0.064866212819061,0.136526555881395,-Inf,"63"
"1152",1,2,0,0.25,1,0.0215374505711449,0.0197065517321881,0.0296664056624247,0.516129032258065,0.548387096774194,0.225806451612903,0.000399858535772291,0.00012495579242866,0.413545100119474,0.0296040324165268,0.0025631681348883,-0.0873864611663503,0.128712871287129,-Inf,"65"
"257",1,2,0,0.25,2,0.0781561755566392,0.0804682500837424,0.0688112804073182,0.387096774193548,0.387096774193548,0.290322580645161,0.0184006087569553,0.0184006087569553,0.146584928840744,0.0277772485023768,0.00372232309249616,-0.0835480125385914,0.143867447969287,-Inf,"65"
"357",1,2,0,0.25,3,0.0302714414306678,0.0318928305349994,0.0691585802170902,0.451612903225806,0.451612903225806,0.225806451612903,0.00317828733197323,0.00317828733197323,0.408097458019977,0.032711264249108,0.00240255826105071,-0.0893417054365958,0.154496699669967,-Inf,"65"
"2129",1,3,0,0.5,1,0.136341475627706,0.132234378567424,0.106788413504841,0.612903225806452,0.580645161290323,0.516129032258065,9.28243029418852e-06,3.57016549794587e-05,0.000518320212633649,0.0422043359745637,0.00791444312588442,-0.191735405148278,0.26003699271026,-Inf,"65"
"2228",1,3,0,0.5,2,0.0302576065098192,0.0323626649159462,0.0196576816928836,0.612903225806452,0.612903225806452,0.387096774193548,9.28243029418852e-06,9.28243029418852e-06,0.0184006087569553,0.0498211511950163,0.00980669176762786,-0.191207765685739,0.292486895748398,-Inf,"65"
"2328",1,3,0,0.5,3,0.0926006630526177,0.0930614167766862,0.119534638730039,0.774193548387097,0.774193548387097,0.32258064516129,2.11330508648189e-09,2.11330508648189e-09,0.0794424867632103,0.0609998060501237,0.00699473042311272,-0.196865004039556,0.277341527256174,-Inf,"65"
"3129",1,4,0,0.75,1,0.429115075914826,0.441841356304227,0.0181133235292375,0.806451612903226,0.806451612903226,0.774193548387097,2.64162913765631e-10,2.64162913765631e-10,2.11330508648189e-09,0.0668196386931509,0.0138649926274834,-0.247579356174539,0.282015014688282,-Inf,"65"
"3228",1,4,0,0.75,2,0.00532133720172596,0.00465491656100606,0.0251825332260671,0.806451612903226,0.806451612903226,0.419354838709677,2.64162913765631e-10,2.64162913765631e-10,0.00794571830253288,0.0724939693283449,0.0148797310672937,-0.244955733012531,0.311824285876864,-Inf,"65"
"3328",1,4,0,0.75,3,0.118403404684597,0.11612432209816,0.105105424249434,0.838709677419355,0.838709677419355,0.32258064516129,2.78064238301567e-11,2.78064238301567e-11,0.0794424867632103,0.0816093380078269,0.0143491742200297,-0.252768794002352,0.336044318717586,-Inf,"65"
"447",1,5,0,1,1,0.429453165330224,0.436707599746388,1.72329349261526,0.806451612903226,0.806451612903226,0.838709677419355,2.64162913765631e-10,2.64162913765631e-10,2.78064238301567e-11,0.0861041444201057,0.017788817976463,-0.305755730118405,0.331337784941285,-Inf,"65"
"4129",1,5,0,1,2,0.128126925024642,0.129341711126101,0.139723513602596,0.870967741935484,0.870967741935484,0.451612903225806,2.39708253246818e-12,2.39708253246818e-12,0.00317828733197323,0.0915468922102235,0.0182431668461282,-0.303808362371541,0.365370683409804,-Inf,"65"
"4228",1,5,0,1,3,0.088013669880179,0.0869108447689504,0.170547020494507,0.935483870967742,0.935483870967742,0.193548387096774,8.21565038222616e-15,8.21565038222616e-15,0.607005729662532,0.0975890013301822,0.0187540995427347,-0.315142285755607,0.412884145557413,-Inf,"65"
"547",2,1,0.25,0,1,0.0592928614644151,0.0612322937782125,0.0277160164824272,0.575757575757576,0.575757575757576,0.272727272727273,2.14459172203085e-05,2.14459172203085e-05,0.171695561587586,0.072231024135606,0.011704777481655,0.0860800438659956,0.134408602150538,-Inf,"65"
"5129",2,1,0.25,0,2,0.155366633485251,0.151209336518044,0.326716564693844,0.363636363636364,0.363636363636364,0.272727272727273,0.0246743327034218,0.0246743327034218,0.172914254260967,0.0605964822406072,0.00991935826078346,0.0865212889555735,0.15663082437276,-Inf,"65"
"5228",2,1,0.25,0,3,0.0832235331459731,0.0787291397399675,0.0531026859532382,0.606060606060606,0.606060606060606,0.181818181818182,5.66495926590527e-06,5.66495926590527e-06,0.646466809486773,0.0509829007614739,0.00880604134855723,0.0791923111194225,0.145278167367929,-Inf,"65"
"647",2,3,0.25,0.5,1,0.372622252670468,0.379359771782871,0.136760722087817,0.545454545454545,0.545454545454545,0.454545454545455,7.4345846363566e-05,7.4345846363566e-05,0.00218741534714306,0.0554816207246997,0.0102313302177943,-0.101212912107421,0.140060073423073,-Inf,"65"
"6129",2,3,0.25,0.5,2,0.135806580926245,0.131987640759741,0.397631391528077,0.454545454545455,0.454545454545455,0.333333333333333,0.00189736795404749,0.00189736795404749,0.051122212570856,0.0583009788903939,0.0103515479477975,-0.106267301708311,0.190895918860179,-Inf,"65"
